Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2015,30,Baltimore City,307,Claremont School,High,20.9,12,12.2,7,8.7,5,57.3,20160624
2015,30,Baltimore City,313,Lois T. Murray Elementary,Elementary,25.9,9,14.4,5,11.5,4,34.8,20160624
2015,30,Baltimore City,313,Lois T. Murray Elementary,Middle,15,3,10,2,<= 5.0,*,20,20160624
2015,30,Baltimore City,314,Sharp-Leadenhall Elementary,Elementary,55.7,22,50.6,20,5.1,2,39.5,20160624
2015,30,Baltimore City,321,Midtown Academy,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,321,Midtown Academy,Middle,5.2,3,<= 5.0,*,<= 5.0,*,58.2,20160624
2015,30,Baltimore City,322,New Song Academy,Elementary,5.5,5,<= 5.0,*,<= 5.0,*,90.6,20160624
2015,30,Baltimore City,322,New Song Academy,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,323,The Crossroads School,Middle,8.1,13,<= 5.0,*,5.6,9,160.4,20160624
2015,30,Baltimore City,325,ConneXions: A  Community Based Arts School,Middle,22.4,47,14.8,31,7.6,16,210.1,20160624
2015,30,Baltimore City,325,ConneXions: A  Community Based Arts School,High,17.4,41,10.6,25,6.8,16,235.7,20160624
2015,30,Baltimore City,326,City Neighbors Charter School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,326,City Neighbors Charter School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,327,Patterson Park Public Charter School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,327,Patterson Park Public Charter School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,328,Southwest Baltimore Charter School,Elementary,11.4,32,<= 5.0,*,7.1,20,279.9,20160624
2015,30,Baltimore City,328,Southwest Baltimore Charter School,Middle,9.6,12,<= 5.0,*,6.4,8,125.1,20160624
2015,30,Baltimore City,329,Inner Harbor East Academy,Elementary,12.3,24,<= 5.0,*,8.2,16,195.4,20160624
2015,30,Baltimore City,329,Inner Harbor East Academy,Middle,11.9,7,5.1,3,6.8,4,58.8,20160624
2015,30,Baltimore City,330,Northwood Appold Community Academy,Elementary,13.1,30,5.2,12,7.9,18,228.8,20160624
2015,30,Baltimore City,331,MD Academy of Technology and Health Sciences,Middle,19.7,38,6.2,12,13.5,26,192.7,20160624
2015,30,Baltimore City,331,MD Academy of Technology and Health Sciences,High,14.7,30,<= 5.0,*,11.8,24,203.6,20160624
2015,30,Baltimore City,332,The Green School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,333,Independence School Local I,High,25,30,10,12,15,18,120,20160624
2015,30,Baltimore City,335,Baltimore International Academy,Elementary,6.9,38,<= 5.0,*,5.8,32,554.3,20160624
2015,30,Baltimore City,335,Baltimore International Academy,Middle,9.9,8,<= 5.0,*,6.2,5,80.5,20160624
2015,30,Baltimore City,336,Baltimore Montessori Public Charter School,Elementary,6.4,13,<= 5.0,*,<= 5.0,*,204.2,20160624
2015,30,Baltimore City,337,Afya Public Charter School,Middle,6.1,21,<= 5.0,*,<= 5.0,*,347,20160624
2015,30,Baltimore City,339,Friendship Academy of Engineering and Technology,Middle,34.1,66,10.3,20,23.8,46,193.4,20160624
2015,30,Baltimore City,339,Friendship Academy of Engineering and Technology,High,36.3,110,15.5,47,20.8,63,302.8,20160624
2015,30,Baltimore City,341,The Reach! Partnership School,Middle,49.6,82,22.4,37,27.2,45,165.4,20160624
2015,30,Baltimore City,341,The Reach! Partnership School,High,36.8,119,16.4,53,20.4,66,323.8,20160624
2015,30,Baltimore City,342,K.A.S.A. (Knowledge And Success Academy),Middle,27.1,56,12.1,25,15,31,206.8,20160624
2015,30,Baltimore City,342,K.A.S.A. (Knowledge And Success Academy),High,47.1,105,15.2,34,31.8,71,223,20160624
2015,30,Baltimore City,345,New Hope Academy,Middle,82.5,48,46.4,27,36.1,21,58.2,20160624
2015,30,Baltimore City,345,New Hope Academy,High,>= 95.0,*,64.5,50,90.3,70,77.5,20160624
2015,30,Baltimore City,346,City Neighbors Hamilton,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,346,City Neighbors Hamilton,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,347,K.I.P.P. Harmony,Elementary,14.1,135,9.5,91,<= 5.0,*,959.2,20160624
2015,30,Baltimore City,347,K.I.P.P. Harmony,Middle,13.1,61,9,42,<= 5.0,*,465.6,20160624
2015,30,Baltimore City,348,Baltimore Leadership School for Young Women,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
