Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2011,03,Baltimore County,0175,Western School Of Technology & Env. Science,High,>= 95.0,*,*,55.8,495,<= 5.0,*,887,20120820
2011,03,Baltimore County,0202,Randallstown Elementary,Elementary,>= 95.0,*,*,43.8,144,5.8,19,329,20120820
2011,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,>= 95.0,*,*,36.3,154,12.0,51,424,20120820
2011,03,Baltimore County,0205,Woodmoor Elementary,Elementary,>= 95.0,*,*,33.1,107,10.5,34,323,20120820
2011,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,>= 95.0,*,*,35.5,160,10.0,45,451,20120820
2011,03,Baltimore County,0207,Church Lane Elementary Technology,Elementary,>= 95.0,*,*,57.6,238,<= 5.0,*,413,20120820
2011,03,Baltimore County,0209,Hebbville Elementary,Elementary,>= 95.0,*,*,46.4,128,7.6,21,276,20120820
2011,03,Baltimore County,0210,Powhatan Elementary,Elementary,94.9,26383.0,27805,36.4,84,8.7,20,231,20120820
2011,03,Baltimore County,0211,Winfield Elementary,Elementary,>= 95.0,*,*,34.5,133,9.8,38,386,20120820
2011,03,Baltimore County,0213,Winand Elementary,Elementary,>= 95.0,*,*,49.7,171,6.7,23,344,20120820
2011,03,Baltimore County,0214,Hernwood Elementary,Elementary,>= 95.0,*,*,32.7,104,8.2,26,318,20120820
2011,03,Baltimore County,0216,Deer Park Elementary,Elementary,>= 95.0,*,*,46.4,143,5.5,17,308,20120820
2011,03,Baltimore County,0217,New Town Elementary,Elementary,>= 95.0,*,*,45.2,284,<= 5.0,*,629,20120820
2011,03,Baltimore County,0218,Imagine Discovery Charter School,Elementary,>= 95.0,*,*,39.0,203,6.1,32,521,20120820
2011,03,Baltimore County,0252,Old Court Middle,Middle,>= 95.0,*,*,28.3,165,10.1,59,583,20120820
2011,03,Baltimore County,0253,Woodlawn Middle,Middle,>= 95.0,*,*,33.9,212,11.0,69,625,20120820
2011,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,>= 95.0,*,*,28.5,333,11.0,129,1168,20120820
2011,03,Baltimore County,0256,Windsor Mill Middle,Middle,>= 95.0,*,*,28.8,183,10.6,67,635,20120820
2011,03,Baltimore County,0271,Milford Mill Academy,High,89.1,143546.0,161169,15.0,199,35.0,466,1331,20120820
2011,03,Baltimore County,0272,Randallstown High,High,90.7,118283.0,130417,14.4,155,29.6,320,1080,20120820
2011,03,Baltimore County,0303,Bedford Elementary,Elementary,>= 95.0,*,*,37.8,104,6.2,17,275,20120820
2011,03,Baltimore County,0304,Wellwood International Elementary,Elementary,>= 95.0,*,*,47.0,166,<= 5.0,*,353,20120820
2011,03,Baltimore County,0307,Milbrook Elementary,Elementary,>= 95.0,*,*,41.7,149,7.3,26,357,20120820
2011,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,>= 95.0,*,*,34.9,132,<= 5.0,*,378,20120820
2011,03,Baltimore County,0310,Summit Park Elementary,Elementary,>= 95.0,*,*,53.1,154,<= 5.0,*,290,20120820
2011,03,Baltimore County,0311,Woodholme Elementary,Elementary,>= 95.0,*,*,47.2,308,5.2,34,652,20120820
2011,03,Baltimore County,0352,Pikesville Middle,Middle,>= 95.0,*,*,37.2,366,7.6,75,983,20120820
2011,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,>= 95.0,*,*,46.8,482,<= 5.0,*,1029,20120820
2011,03,Baltimore County,0371,Pikesville High,High,93.3,97204.0,104140,32.9,285,13.5,117,865,20120820
2011,03,Baltimore County,0402,Owings Mills Elementary,Elementary,>= 95.0,*,*,39.8,238,7.5,45,598,20120820
2011,03,Baltimore County,0403,Franklin Elementary,Elementary,>= 95.0,*,*,37.4,147,<= 5.0,*,393,20120820
2011,03,Baltimore County,0404,Chatsworth School,Elementary,>= 95.0,*,*,41.9,135,<= 5.0,*,322,20120820
2011,03,Baltimore County,0405,Timber Grove Elementary,Elementary,>= 95.0,*,*,32.7,149,7.0,32,455,20120820
2011,03,Baltimore County,0406,Reisterstown Elementary,Elementary,>= 95.0,*,*,29.4,121,5.3,22,412,20120820
2011,03,Baltimore County,0407,Glyndon Elementary,Elementary,>= 95.0,*,*,36.0,134,5.9,22,372,20120820
2011,03,Baltimore County,0408,Cedarmere Elementary,Elementary,>= 95.0,*,*,31.7,113,10.4,37,356,20120820
2011,03,Baltimore County,0451,Franklin Middle,Middle,>= 95.0,*,*,34.0,436,8.7,112,1283,20120820
2011,03,Baltimore County,0452,Owings Mills High,High,92.1,111154.5,120689,29.3,294,18.0,181,1004,20120820
2011,03,Baltimore County,0472,Franklin High,High,93.4,175293.5,187654,31.1,486,15.3,240,1565,20120820
2011,03,Baltimore County,0473,New Town High,High,94.3,99791.0,105834,35.5,311,12.1,106,877,20120820
2011,03,Baltimore County,0501,Fifth District Elementary,Elementary,>= 95.0,*,*,47.6,110,<= 5.0,*,231,20120820
2011,03,Baltimore County,0601,Prettyboy Elementary,Elementary,>= 95.0,*,*,44.1,172,<= 5.0,*,390,20120820
